System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:00:35:682, 46598534785933,    0.019,   28.000, 1800,  14.119,   0.273,   0.076,   9.562,   0.185,   0.051, 52,  0,   0.000,   0.000,   0.000,   0.038,   0.001,   0.000,  30.000,  60.000, 105.000,  60.000, 100.000,   43,  90.512
17:00:35:713, 46598622340043,    0.051,   37.000, 4000,  13.083,   0.681,   0.189,   9.521,   0.482,   0.134, 52,  0,   0.000,   0.000,   0.000,   0.020,   0.001,   0.000,  30.000,  60.000, 105.000,  60.000, 100.000,   34,  86.511
17:00:35:761, 46598757537701,    0.099,   53.000, 3800,  25.094,   1.891,   0.525,  21.114,   1.500,   0.417, 61,  0,   0.000,   0.000,   0.000,   0.364,   0.019,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  311,  52.263
17:00:35:808, 46598889279223,    0.146,   38.000, 4000,  18.356,   2.754,   0.765,  15.088,   2.209,   0.614, 58,  0,   0.000,   0.000,   0.000,   0.075,   0.022,   0.006,  30.000,  60.000, 105.000,  60.000, 100.000,  217,  35.162
17:00:35:839, 46598976933959,    0.177,   17.000, 4000,  17.848,   3.312,   0.920,  14.561,   2.665,   0.740, 63,  0,   0.000,   0.000,   0.000,   0.094,   0.025,   0.007,  30.000,  60.000, 105.000,  60.000, 100.000,   62,  50.287
17:00:35:902, 46599153478191,    0.240,   38.000, 3900,  18.939,   4.505,   1.251,  15.547,   3.644,   1.012, 63,  0,   0.000,   0.000,   0.000,   0.047,   0.028,   0.008,  30.000,  60.000, 105.000,  60.000, 100.000,   94,  46.757
17:00:35:934, 46599241004072,    0.271,   15.000, 3300,   9.416,   4.799,   1.333,   6.283,   3.840,   1.067, 58,  0,   0.000,   0.000,   0.000,   0.121,   0.032,   0.009,  30.000,  60.000, 105.000,  60.000, 100.000,   46,  46.384
17:00:36:246, 46600115849050,    0.583,   18.000, 2800,  13.522,   9.019,   2.505,  10.163,   7.012,   1.948, 63,  0,   0.000,   0.000,   0.000,   0.029,   0.041,   0.011,  30.000,  60.000, 105.000,  60.000, 100.000,   12,  86.304
17:00:36:387, 46600512944284,    0.725,   72.000, 3200,  16.664,  11.379,   3.161,  13.133,   8.872,   2.464, 57,  0,   0.000,   0.000,   0.000,   0.041,   0.047,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,    9,  88.588
17:00:36:419, 46600600835944,    0.756,   12.000, 2500,   9.317,  11.672,   3.242,   6.541,   9.077,   2.521, 61,  0,   0.000,   0.000,   0.000,   0.039,   0.048,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,   31,  85.355
17:00:36:771, 46601589472495,    1.109,   24.000, 1500,  14.132,  16.656,   4.627,  11.199,  13.027,   3.619, 57,  0,   0.000,   0.000,   0.000,   0.054,   0.067,   0.019,  30.000,  60.000, 105.000,  60.000, 100.000,   13,  85.155
17:00:36:870, 46601866684840,    1.208,   26.000, 3800,  12.022,  17.845,   4.957,   8.675,  13.885,   3.857, 53,  0,   0.000,   0.000,   0.000,   0.035,   0.071,   0.020,  30.000,  60.000, 105.000,  60.000, 100.000,   16,  88.163
17:00:36:933, 46602041891312,    1.270,   48.000, 4000,  20.425,  19.121,   5.311,  16.273,  14.902,   4.139, 58,  0,   0.000,   0.000,   0.000,   0.143,   0.080,   0.022,  30.000,  60.000, 105.000,  60.000, 100.000,   52,  76.937
17:00:36:996, 46602218077279,    1.333,   15.000, 3200,  19.393,  20.340,   5.650,  15.567,  15.880,   4.411, 62,  0,   0.000,   0.000,   0.000,   0.029,   0.082,   0.023,  30.000,  60.000, 105.000,  60.000, 100.000,   14,  56.962
17:00:37:295, 46603055848158,    1.632,   26.000, 3900,  14.565,  24.693,   6.859,  11.687,  19.373,   5.381, 63,  0,   0.000,   0.000,   0.000,   0.060,   0.100,   0.028,  30.000,  60.000, 105.000,  60.000, 100.000,   14,  84.098
17:00:37:341, 46603187011552,    1.679,   40.000, 3400,  18.172,  25.543,   7.095,  14.414,  20.048,   5.569, 58,  0,   0.000,   0.000,   0.000,   0.232,   0.110,   0.031,  30.000,  60.000, 105.000,  60.000, 100.000,   27,  85.403
17:00:37:373, 46603276138956,    1.711,   12.000, 2700,  13.284,  25.966,   7.213,  10.470,  20.380,   5.661, 57,  0,   0.000,   0.000,   0.000,   0.157,   0.115,   0.032,  30.000,  60.000, 105.000,  60.000, 100.000,   27,  79.029
17:00:37:562, 46603805172432,    1.899,   39.000, 4000,  17.116,  29.196,   8.110,  14.292,  23.078,   6.410, 63,  0,   0.000,   0.000,   0.000,   0.031,   0.121,   0.034,  30.000,  60.000, 105.000,  60.000, 100.000,   16,  85.702
17:00:37:656, 46604069851409,    1.994,   13.000, 3800,  14.620,  30.576,   8.493,  11.804,  24.192,   6.720, 63,  0,   0.000,   0.000,   0.000,   0.023,   0.124,   0.034,  30.000,  60.000, 105.000,  60.000, 100.000,   11,  86.109
17:00:37:750, 46604332893915,    2.088,   21.000, 3800,  12.636,  31.762,   8.823,   9.937,  25.125,   6.979, 61,  0,   0.000,   0.000,   0.000,   0.052,   0.128,   0.036,  30.000,  60.000, 105.000,  60.000, 100.000,   39,  83.411
17:00:37:799, 46604470082084,    2.137,   19.000, 3300,  19.347,  32.709,   9.086,  15.629,  25.890,   7.192, 56,  0,   0.000,   0.000,   0.000,   0.249,   0.141,   0.039,  30.000,  60.000, 105.000,  60.000, 100.000,  181,  63.082
17:00:37:831, 46604558659488,    2.168,   13.000, 4000,  12.362,  33.099,   9.194,   8.360,  26.154,   7.265, 55,  0,   0.000,   0.000,   0.000,   0.232,   0.148,   0.041,  30.000,  60.000, 105.000,  60.000, 100.000,  580,  22.084
17:00:37:878, 46604691913602,    2.216,   18.000, 3700,  14.361,  33.782,   9.384,  10.852,  26.670,   7.408, 57,  0,   0.000,   0.000,   0.000,   0.064,   0.151,   0.042,  30.000,  60.000, 105.000,  60.000, 100.000,   93,  43.445
17:00:38:035, 46605131836628,    2.373,   19.000, 3600,  15.161,  36.161,  10.045,  11.563,  28.484,   7.912, 57,  0,   0.000,   0.000,   0.000,   0.019,   0.154,   0.043,  30.000,  60.000, 105.000,  60.000, 100.000,   15,  78.370
17:00:38:130, 46605396460669,    2.467,   26.000, 4000,  13.887,  37.472,  10.409,   9.954,  29.424,   8.173, 57,  0,   0.000,   0.000,   0.000,   0.012,   0.155,   0.043,  30.000,  60.000, 105.000,  60.000, 100.000,   10,  87.180
17:00:38:208, 46605616710037,    2.546,   45.000, 4100,  14.302,  38.596,  10.721,  10.254,  30.230,   8.397, 54,  0,   0.000,   0.000,   0.000,   0.050,   0.159,   0.044,  30.000,  60.000, 105.000,  60.000, 100.000,   50,  82.889
17:00:38:255, 46605748357580,    2.593,   26.000, 3500,   9.830,  39.058,  10.849,   6.293,  30.525,   8.479, 61,  0,   0.000,   0.000,   0.000,   0.042,   0.161,   0.045,  30.000,  60.000, 105.000,  60.000, 100.000,   19,  86.379
17:00:38:301, 46605878020286,    2.639,   12.000, 3800,   7.288,  39.395,  10.943,   3.584,  30.691,   8.525, 61,  0,   0.000,   0.000,   0.000,   0.325,   0.176,   0.049,  30.000,  60.000, 105.000,  60.000, 100.000,  260,  56.351
17:00:38:679, 46606936429569,    3.016,   30.000, 3300,  12.281,  44.032,  12.231,   9.482,  34.271,   9.520, 62,  0,   0.000,   0.000,   0.000,   0.021,   0.184,   0.051,  30.000,  60.000, 105.000,  60.000, 100.000,   12,  87.831
17:00:38:803, 46607284732890,    3.141,   33.000, 3600,  17.539,  46.211,  12.836,  14.396,  36.060,  10.017, 60,  0,   0.000,   0.000,   0.000,   0.185,   0.207,   0.057,  30.000,  60.000, 105.000,  60.000, 100.000,   18,  78.556
17:00:38:855, 46607430378513,    3.193,   21.000, 3600,  16.659,  47.077,  13.077,  13.056,  36.738,  10.205, 63,  0,   0.000,   0.000,   0.000,   0.449,   0.230,   0.064,  30.000,  60.000, 105.000,  60.000, 100.000,  181,  68.576
17:00:38:903, 46607563846658,    3.240,   20.000, 4000,  14.538,  47.769,  13.269,  11.632,  37.292,  10.359, 64,  0,   0.000,   0.000,   0.000,   0.115,   0.236,   0.065,  30.000,  60.000, 105.000,  60.000, 100.000,  716,  21.016
17:00:39:138, 46608224317914,    3.476,   16.000, 3800,  15.277,  51.368,  14.269,  12.392,  40.212,  11.170, 61,  0,   0.000,   0.000,   0.000,   0.016,   0.239,   0.066,  30.000,  60.000, 105.000,  60.000, 100.000,   16,  80.322
17:00:39:332, 46608768523178,    3.670,   17.000, 3400,  17.628,  54.790,  15.220,  14.746,  43.074,  11.965, 62,  0,   0.000,   0.000,   0.000,   0.055,   0.250,   0.069,  30.000,  60.000, 105.000,  60.000, 100.000,   19,  84.960
