System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:15:32:160, 8745319030250,    0.026,   35.000, 2300,  25.987,   0.682,   0.189,  20.916,   0.549,   0.153, 59,  0,   0.000,   0.000,   0.000,   0.804,   0.021,   0.006,  30.000,  60.000, 105.000,  60.000, 100.000,  498,  30.167
13:15:32:191, 8745406863063,    0.058,   17.000, 4000,  18.784,   1.271,   0.353,  15.599,   1.038,   0.288, 61,  0,   0.000,   0.000,   0.000,   0.483,   0.036,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,  224,  52.670
13:15:32:316, 8745756934446,    0.182,   23.000, 4000,  16.949,   3.387,   0.941,  13.608,   2.737,   0.760, 63,  0,   0.000,   0.000,   0.000,   0.105,   0.049,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,  109,  71.995
13:15:32:410, 8746019911621,    0.276,   30.000, 3400,  16.708,   4.955,   1.376,  12.864,   3.944,   1.096, 63,  0,   0.000,   0.000,   0.000,   0.026,   0.052,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,   38,  49.903
13:15:32:504, 8746282676459,    0.370,   23.000, 1800,  20.343,   6.862,   1.906,  16.285,   5.470,   1.520, 64,  0,   0.000,   0.000,   0.000,   0.034,   0.055,   0.015,  30.000,  60.000, 105.000,  60.000, 100.000,   20,  68.269
13:15:32:566, 8746458431975,    0.433,   21.000, 4100,   9.546,   7.460,   2.072,   6.736,   5.893,   1.637, 65,  0,   0.000,   0.000,   0.000,   0.092,   0.061,   0.017,  30.000,  60.000, 105.000,  60.000, 100.000,   50,  77.778
13:15:32:736, 8746933968443,    0.602,   32.000, 1800,  15.152,  10.031,   2.786,  11.074,   7.771,   2.159, 58,  0,   0.000,   0.000,   0.000,   0.143,   0.085,   0.024,  30.000,  60.000, 105.000,  60.000, 100.000,   72,  74.730
13:15:32:830, 8747196711743,    0.696,   28.000, 2400,  10.881,  11.050,   3.070,   7.328,   8.458,   2.350, 57,  0,   0.000,   0.000,   0.000,   0.056,   0.090,   0.025,  30.000,  60.000, 105.000,  60.000, 100.000,  567,  24.412
13:15:32:923, 8747459545103,    0.790,   18.000, 4000,  18.185,  12.755,   3.543,  14.183,   9.788,   2.719, 65,  0,   0.000,   0.000,   0.000,   0.042,   0.094,   0.026,  30.000,  60.000, 105.000,  60.000, 100.000,   17,  63.469
13:15:33:002, 8747679667259,    0.868,   26.000, 4100,  19.915,  14.319,   3.978,  16.069,  11.050,   3.069, 62,  0,   0.000,   0.000,   0.000,   0.006,   0.095,   0.026,  30.000,  60.000, 105.000,  60.000, 100.000,   12,  86.262
13:15:33:080, 8747898539418,    0.946,   29.000, 3000,  19.046,  15.806,   4.391,  15.357,  12.249,   3.403, 63,  0,   0.000,   0.000,   0.000,   0.064,   0.100,   0.028,  30.000,  60.000, 105.000,  60.000, 100.000,   49,  53.037
13:15:33:155, 8748107611958,    1.021,   23.000, 4100,  16.149,  17.011,   4.725,  12.711,  13.197,   3.666, 64,  0,   0.000,   0.000,   0.000,   0.124,   0.109,   0.030,  30.000,  60.000, 105.000,  60.000, 100.000,  130,  72.382
13:15:33:295, 8748501810434,    1.162,   27.000, 3800,  16.517,  19.334,   5.370,  12.605,  14.970,   4.158, 57,  0,   0.000,   0.000,   0.000,   0.142,   0.129,   0.036,  30.000,  60.000, 105.000,  60.000, 100.000,   62,  81.477
13:15:33:389, 8748764618131,    1.255,   28.000, 3300,  13.129,  20.564,   5.712,   9.363,  15.847,   4.402, 58,  0,   0.000,   0.000,   0.000,   0.042,   0.133,   0.037,  30.000,  60.000, 105.000,  60.000, 100.000,  571,  21.042
13:15:33:483, 8749027396869,    1.349,   28.000, 4100,  12.845,  21.769,   6.047,   8.553,  16.649,   4.625, 63,  0,   0.000,   0.000,   0.000,   0.038,   0.136,   0.038,  30.000,  60.000, 105.000,  60.000, 100.000,   21,  69.201
