System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:21:01:817, 9669417824391,    0.022,   27.000, 2500,  17.751,   0.394,   0.109,  13.853,   0.307,   0.085, 50,  0,   0.000,   0.000,   0.000,   0.149,   0.003,   0.001,  30.000,  60.000, 105.000,  60.000, 100.000,  568,  24.618
13:21:01:849, 9669505827392,    0.054,   13.000, 3900,  12.066,   0.772,   0.215,   8.831,   0.584,   0.162, 56,  0,   0.000,   0.000,   0.000,   0.276,   0.012,   0.003,  30.000,  60.000, 105.000,  60.000, 100.000,   31,  90.079
13:21:01:927, 9669724710652,    0.132,   14.000, 3900,  11.916,   1.703,   0.473,   8.656,   1.260,   0.350, 56,  0,   0.000,   0.000,   0.000,   0.095,   0.019,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,   15,  88.219
13:21:02:099, 9670206640000,    0.304,   17.000, 2800,  14.535,   4.202,   1.167,  11.174,   3.181,   0.884, 57,  0,   0.000,   0.000,   0.000,   0.031,   0.025,   0.007,  30.000,  60.000, 105.000,  60.000, 100.000,   22,  75.818
13:21:02:224, 9670558397893,    0.429,   14.000, 3900,  11.749,   5.676,   1.577,   8.656,   4.267,   1.185, 58,  0,   0.000,   0.000,   0.000,   0.101,   0.037,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,   59,  51.136
13:21:02:302, 9670777261177,    0.507,   25.000, 1500,  13.974,   6.767,   1.880,  10.816,   5.112,   1.420, 53,  0,   0.000,   0.000,   0.000,   0.047,   0.041,   0.011,  30.000,  60.000, 105.000,  60.000, 100.000,   40,  82.078
13:21:02:349, 9670908895709,    0.554,   32.000, 3900,  13.018,   7.378,   2.050,   9.577,   5.562,   1.545, 55,  0,   0.000,   0.000,   0.000,   0.122,   0.047,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,   16,  86.346
13:21:02:380, 9670996636009,    0.585,   18.000, 4000,  15.292,   7.857,   2.182,  11.759,   5.930,   1.647, 59,  0,   0.000,   0.000,   0.000,   0.125,   0.051,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,   37,  87.704
13:21:02:521, 9671390786532,    0.726,   25.000, 3900,  19.556,  10.607,   2.946,  16.217,   8.210,   2.281, 58,  0,   0.000,   0.000,   0.000,   0.049,   0.057,   0.016,  30.000,  60.000, 105.000,  60.000, 100.000,   26,  80.485
13:21:02:646, 9671741114319,    0.851,   25.000, 3400,  14.549,  12.425,   3.451,  11.014,   9.586,   2.663, 57,  0,   0.000,   0.000,   0.000,   0.079,   0.067,   0.019,  30.000,  60.000, 105.000,  60.000, 100.000,  570,  19.803
