System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:47:23:383, 54469162321797,    0.017,   24.000, 1800,   5.854,   0.102,   0.028,   2.277,   0.040,   0.011, 48,  0,   0.000,   0.000,   0.000,   0.673,   0.012,   0.003,  30.000,  60.000, 105.000,  60.000, 100.000,  270,  60.848
17:47:23:415, 54469252048568,    0.049,   22.000, 4100,  10.043,   0.423,   0.118,   6.499,   0.248,   0.069, 50,  0,   0.000,   0.000,   0.000,   0.252,   0.020,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  587,  24.652
17:47:23:431, 54469295950659,    0.065,   16.000, 4000,  16.992,   0.690,   0.192,  14.014,   0.467,   0.130, 49,  0,   0.000,   0.000,   0.000,   0.398,   0.026,   0.007,  30.000,  60.000, 105.000,  60.000, 100.000,   97,  44.092
17:47:23:446, 54469339914339,    0.081,   18.000, 3900,   5.367,   0.774,   0.215,   2.172,   0.501,   0.139, 49,  0,   0.000,   0.000,   0.000,   0.296,   0.031,   0.009,  30.000,  60.000, 105.000,  60.000, 100.000,  228,  51.816
17:47:23:478, 54469428290398,    0.112,   23.000, 4000,  20.231,   1.412,   0.392,  16.595,   1.024,   0.285, 49,  0,   0.000,   0.000,   0.000,   0.271,   0.039,   0.011,  30.000,  60.000, 105.000,  60.000, 100.000,  167,  59.958
17:47:23:494, 54469473023102,    0.128,   15.000, 4000,   8.954,   1.554,   0.432,   5.554,   1.113,   0.309, 49,  0,   0.000,   0.000,   0.000,   0.451,   0.046,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,  587,  24.740
17:47:23:510, 54469516799268,    0.144,   14.000, 3700,  14.402,   1.779,   0.494,  10.983,   1.285,   0.357, 50,  0,   0.000,   0.000,   0.000,   0.156,   0.049,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,  213,  37.466
17:47:23:525, 54469560886389,    0.160,   15.000, 3900,  19.850,   2.092,   0.581,  17.021,   1.552,   0.431, 53,  0,   0.000,   0.000,   0.000,   0.101,   0.050,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,  189,  41.547
17:47:23:541, 54469604741379,    0.175,   15.000, 3900,  22.515,   2.444,   0.679,  19.156,   1.852,   0.514, 50,  0,   0.000,   0.000,   0.000,   0.078,   0.052,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,  116,  61.029
17:47:23:557, 54469648421681,    0.191,   16.000, 4100,  22.910,   2.801,   0.778,  19.757,   2.160,   0.600, 53,  0,   0.000,   0.000,   0.000,   0.024,   0.052,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,   62,  86.085
17:47:23:572, 54469692486531,    0.207,   14.000, 4100,  13.302,   3.010,   0.836,  10.219,   2.320,   0.645, 50,  0,   0.000,   0.000,   0.000,   0.202,   0.055,   0.015,  30.000,  60.000, 105.000,  60.000, 100.000,  495,  28.368
17:47:23:588, 54469737247704,    0.223,   18.000, 3900,  11.169,   3.188,   0.886,   8.318,   2.453,   0.681, 50,  0,   0.000,   0.000,   0.000,   0.352,   0.061,   0.017,  30.000,  60.000, 105.000,  60.000, 100.000,  238,  39.417
17:47:23:604, 54469780929012,    0.238,   27.000, 4000,  12.910,   3.389,   0.942,   9.722,   2.605,   0.724, 54,  0,   0.000,   0.000,   0.000,   0.133,   0.063,   0.017,  30.000,  60.000, 105.000,  60.000, 100.000,  184,  43.937
