System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
12:42:30:363, 3189923764148,    0.022,   34.000, 3700,  19.322,   0.430,   0.120,  15.472,   0.345,   0.096, 48,  0,   0.000,   0.000,   0.000,   0.603,   0.013,   0.004,  30.000,  60.000, 105.000,  60.000, 100.000,  319,  51.271
12:42:30:394, 3190011564830,    0.054,   32.000, 3500,  23.655,   1.171,   0.325,  19.869,   0.967,   0.269, 51,  0,   0.000,   0.000,   0.000,   0.144,   0.018,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  583,  20.489
12:42:30:409, 3190055307590,    0.069,   30.000, 3200,  10.811,   1.340,   0.372,   7.173,   1.079,   0.300, 48,  0,   0.000,   0.000,   0.000,   0.595,   0.027,   0.008,  30.000,  60.000, 105.000,  60.000, 100.000,  122,  63.595
12:42:30:425, 3190099442210,    0.085,   31.000, 4000,  25.190,   1.737,   0.482,  20.973,   1.409,   0.391, 49,  0,   0.000,   0.000,   0.000,   0.155,   0.030,   0.008,  30.000,  60.000, 105.000,  60.000, 100.000,  208,  41.274
12:42:30:441, 3190143522735,    0.101,   16.000, 4000,   5.302,   1.820,   0.506,   1.708,   1.436,   0.399, 54,  0,   0.000,   0.000,   0.000,   0.155,   0.032,   0.009,  30.000,  60.000, 105.000,  60.000, 100.000,  112,  55.371
12:42:30:470, 3190223578969,    0.129,   25.000, 3700,  17.275,   2.313,   0.643,  13.473,   1.821,   0.506, 51,  0,   0.000,   0.000,   0.000,   0.111,   0.035,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,  569,  26.865
12:42:30:485, 3190267454867,    0.145,   19.000, 3500,   2.714,   2.356,   0.654,   1.022,   1.837,   0.510, 50,  0,   0.000,   0.000,   0.000,   0.156,   0.038,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,  102,  51.641
12:42:30:501, 3190311779642,    0.161,   14.000, 4000,  19.898,   2.670,   0.742,  14.097,   2.060,   0.572, 50,  0,   0.000,   0.000,   0.000,   0.679,   0.048,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,  238,  55.270
12:42:30:548, 3190443683319,    0.208,   13.000, 3200,  12.848,   3.275,   0.910,   9.448,   2.504,   0.696, 54,  0,   0.000,   0.000,   0.000,   0.049,   0.051,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,  216,  38.049
12:42:30:642, 3190706437774,    0.301,   13.000, 3300,  12.840,   4.478,   1.244,   9.589,   3.403,   0.945, 54,  0,   0.000,   0.000,   0.000,   0.035,   0.054,   0.015,  30.000,  60.000, 105.000,  60.000, 100.000,   23,  75.063
12:42:30:720, 3190925379422,    0.380,   14.000, 3700,  13.845,   5.560,   1.544,  10.725,   4.241,   1.178, 51,  0,   0.000,   0.000,   0.000,   0.022,   0.056,   0.015,  30.000,  60.000, 105.000,  60.000, 100.000,   12,  87.398
12:42:30:814, 3191188190575,    0.473,   15.000, 3600,  11.232,   6.613,   1.837,   7.940,   4.985,   1.385, 56,  0,   0.000,   0.000,   0.000,   0.094,   0.065,   0.018,  30.000,  60.000, 105.000,  60.000, 100.000,   46,  83.266
12:42:30:907, 3191451059826,    0.567,   14.000, 3500,  10.624,   7.609,   2.114,   7.783,   5.715,   1.587, 57,  0,   0.000,   0.000,   0.000,   0.069,   0.071,   0.020,  30.000,  60.000, 105.000,  60.000, 100.000,  571,  21.114
12:42:30:970, 3191626208433,    0.630,   14.000, 2900,  10.554,   8.268,   2.297,   7.102,   6.159,   1.711, 50,  0,   0.000,   0.000,   0.000,   0.092,   0.077,   0.021,  30.000,  60.000, 105.000,  60.000, 100.000,   44,  72.343
12:42:31:076, 3191924373928,    0.736,   13.000, 2400,   9.708,   9.301,   2.584,   6.472,   6.847,   1.902, 55,  0,   0.000,   0.000,   0.000,   0.181,   0.096,   0.027,  30.000,  60.000, 105.000,  60.000, 100.000,   80,  55.479
12:42:31:170, 3192186818459,    0.830,   13.000, 3900,  10.915,  10.323,   2.867,   8.041,   7.600,   2.111, 50,  0,   0.000,   0.000,   0.000,   0.039,   0.100,   0.028,  30.000,  60.000, 105.000,  60.000, 100.000,   22,  66.680
12:42:31:264, 3192450590158,    0.924,   13.000, 3700,  12.003,  11.452,   3.181,   8.846,   8.432,   2.342, 54,  0,   0.000,   0.000,   0.000,   0.043,   0.104,   0.029,  30.000,  60.000, 105.000,  60.000, 100.000,  573,  20.626
12:42:31:342, 3192669806684,    1.002,   13.000, 3500,  15.133,  12.636,   3.510,  12.087,   9.377,   2.605, 50,  0,   0.000,   0.000,   0.000,   0.073,   0.109,   0.030,  30.000,  60.000, 105.000,  60.000, 100.000,   23,  65.972
12:42:31:420, 3192888901391,    1.080,   23.000, 3100,  11.915,  13.567,   3.769,   8.910,  10.074,   2.798, 55,  0,   0.000,   0.000,   0.000,   0.069,   0.115,   0.032,  30.000,  60.000, 105.000,  60.000, 100.000,  572,  20.724
12:42:31:495, 3193097389756,    1.154,   19.000, 3400,  22.012,  15.204,   4.223,  16.999,  11.338,   3.149, 56,  0,   0.000,   0.000,   0.000,   0.271,   0.135,   0.038,  30.000,  60.000, 105.000,  60.000, 100.000,   37,  68.046
12:42:31:542, 3193230703620,    1.202,   12.000, 3500,  11.418,  15.747,   4.374,   8.057,  11.721,   3.256, 50,  0,   0.000,   0.000,   0.000,   0.298,   0.149,   0.041,  30.000,  60.000, 105.000,  60.000, 100.000,  316,  52.466
12:42:31:652, 3193537503966,    1.311,   13.000, 4000,   9.518,  16.789,   4.664,   6.584,  12.442,   3.456, 57,  0,   0.000,   0.000,   0.000,   0.058,   0.156,   0.043,  30.000,  60.000, 105.000,  60.000, 100.000,   27,  78.021
12:42:31:745, 3193800478092,    1.405,   17.000, 2800,  16.194,  18.308,   5.086,  13.336,  13.693,   3.804, 56,  0,   0.000,   0.000,   0.000,   0.066,   0.162,   0.045,  30.000,  60.000, 105.000,  60.000, 100.000,  572,  22.251
12:42:31:808, 3193975765307,    1.468,   18.000, 3500,   9.989,  18.933,   5.259,   6.844,  14.121,   3.922, 50,  0,   0.000,   0.000,   0.000,   0.061,   0.166,   0.046,  30.000,  60.000, 105.000,  60.000, 100.000,   32,  42.377
