System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
12:40:32:950, 2860791883942,    0.016,   34.000, 3800,   8.926,   0.141,   0.039,   5.280,   0.083,   0.023, 49,  0,   0.000,   0.000,   0.000,   0.255,   0.004,   0.001,  30.000,  60.000, 105.000,  60.000, 100.000,  568,  24.576
12:40:32:966, 2860835975483,    0.031,   28.000, 2500,  15.848,   0.390,   0.108,  12.185,   0.275,   0.076, 49,  0,   0.000,   0.000,   0.000,   0.186,   0.007,   0.002,  30.000,  60.000, 105.000,  60.000, 100.000,  220,  41.096
12:40:32:996, 2860920441717,    0.062,   19.000, 4000,  14.023,   0.813,   0.226,   9.958,   0.575,   0.160, 51,  0,   0.000,   0.000,   0.000,   0.498,   0.022,   0.006,  30.000,  60.000, 105.000,  60.000, 100.000,  286,  44.964
12:40:33:012, 2860964164923,    0.077,   23.000, 4000,  25.334,   1.208,   0.335,  21.663,   0.913,   0.254, 50,  0,   0.000,   0.000,   0.000,   0.540,   0.030,   0.008,  30.000,  60.000, 105.000,  60.000, 100.000,  222,  48.513
12:40:33:027, 2861008018852,    0.093,   16.000, 4000,  15.516,   1.450,   0.403,  12.110,   1.102,   0.306, 51,  0,   0.000,   0.000,   0.000,   0.133,   0.032,   0.009,  30.000,  60.000, 105.000,  60.000, 100.000,  202,  41.877
12:40:33:043, 2861052007079,    0.109,   16.000, 4100,   6.698,   1.556,   0.432,   4.076,   1.166,   0.324, 54,  0,   0.000,   0.000,   0.000,   0.156,   0.035,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,  187,  37.847
12:40:33:074, 2861139543840,    0.140,   30.000, 1500,  11.127,   1.903,   0.529,   7.814,   1.410,   0.392, 54,  0,   0.000,   0.000,   0.000,   0.098,   0.038,   0.011,  30.000,  60.000, 105.000,  60.000, 100.000,  187,  41.726
12:40:33:090, 2861183177822,    0.155,   23.000, 3900,  20.194,   2.217,   0.616,  17.065,   1.676,   0.466, 54,  0,   0.000,   0.000,   0.000,   0.149,   0.040,   0.011,  30.000,  60.000, 105.000,  60.000, 100.000,   94,  39.438
12:40:33:200, 2861491439338,    0.265,   13.000, 2900,  14.503,   3.812,   1.059,  11.194,   2.907,   0.807, 57,  0,   0.000,   0.000,   0.000,   0.029,   0.043,   0.012,  30.000,  60.000, 105.000,  60.000, 100.000,   30,  81.574
12:40:33:309, 2861797818361,    0.375,   17.000, 1900,  10.566,   4.967,   1.380,   7.288,   3.703,   1.029, 50,  0,   0.000,   0.000,   0.000,   0.073,   0.051,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,  572,  21.520
12:40:33:387, 2862017702945,    0.453,   18.000, 3400,  13.279,   6.009,   1.669,   9.971,   4.485,   1.246, 57,  0,   0.000,   0.000,   0.000,   0.048,   0.055,   0.015,  30.000,  60.000, 105.000,  60.000, 100.000,   21,  59.658
12:40:33:481, 2862280180423,    0.547,   18.000, 3200,  15.290,   7.440,   2.067,  12.053,   5.614,   1.559, 50,  0,   0.000,   0.000,   0.000,   0.063,   0.061,   0.017,  30.000,  60.000, 105.000,  60.000, 100.000,  571,  21.477
12:40:33:528, 2862411091827,    0.593,   15.000, 2800,   8.764,   7.850,   2.180,   5.079,   5.851,   1.625, 51,  0,   0.000,   0.000,   0.000,   0.528,   0.086,   0.024,  30.000,  60.000, 105.000,  60.000, 100.000,   92,  53.804
12:40:33:575, 2862542672282,    0.640,   13.000, 2300,   8.478,   8.247,   2.291,   5.303,   6.100,   1.694, 54,  0,   0.000,   0.000,   0.000,   0.062,   0.089,   0.025,  30.000,  60.000, 105.000,  60.000, 100.000,   65,  74.187
12:40:33:668, 2862805511730,    0.734,   12.000, 2600,  10.123,   9.197,   2.555,   6.947,   6.751,   1.875, 55,  0,   0.000,   0.000,   0.000,   0.066,   0.095,   0.026,  30.000,  60.000, 105.000,  60.000, 100.000,  572,  22.258
12:40:33:762, 2863068405304,    0.828,   13.000, 3600,   9.436,  10.082,   2.800,   6.375,   7.349,   2.041, 57,  0,   0.000,   0.000,   0.000,   0.056,   0.100,   0.028,  30.000,  60.000, 105.000,  60.000, 100.000,   21,  63.647
12:40:33:856, 2863330937280,    0.922,   13.000, 3400,  13.046,  11.303,   3.140,  10.174,   8.302,   2.306, 58,  0,   0.000,   0.000,   0.000,   0.053,   0.105,   0.029,  30.000,  60.000, 105.000,  60.000, 100.000,  571,  22.455
12:40:33:934, 2863550123858,    1.000,   17.000, 2400,  13.054,  12.324,   3.423,   9.793,   9.068,   2.519, 54,  0,   0.000,   0.000,   0.000,   0.053,   0.109,   0.030,  30.000,  60.000, 105.000,  60.000, 100.000,   23,  65.242
12:40:34:039, 2863844713257,    1.105,   21.000, 3400,  15.135,  13.915,   3.865,  11.645,  10.292,   2.859, 59,  0,   0.000,   0.000,   0.000,   0.143,   0.124,   0.035,  30.000,  60.000, 105.000,  60.000, 100.000,   93,  79.552
12:40:34:117, 2864063726148,    1.183,   17.000, 1700,  15.532,  15.128,   4.202,  11.331,  11.177,   3.105, 59,  0,   0.000,   0.000,   0.000,   0.231,   0.142,   0.040,  30.000,  60.000, 105.000,  60.000, 100.000,   51,  81.272
12:40:34:212, 2864328325845,    1.277,   13.000, 3800,  14.562,  16.503,   4.584,  11.282,  12.242,   3.401, 51,  0,   0.000,   0.000,   0.000,   0.066,   0.149,   0.041,  30.000,  60.000, 105.000,  60.000, 100.000,  571,  21.277
12:40:34:290, 2864547120547,    1.355,   14.000, 3300,   9.945,  17.279,   4.800,   7.005,  12.789,   3.552, 55,  0,   0.000,   0.000,   0.000,   0.038,   0.151,   0.042,  30.000,  60.000, 105.000,  60.000, 100.000,   23,  65.389
12:40:34:368, 2864766092886,    1.434,   14.000, 2500,   9.077,  17.988,   4.997,   6.196,  13.273,   3.687, 49,  0,   0.000,   0.000,   0.000,   0.080,   0.158,   0.044,  30.000,  60.000, 105.000,  60.000, 100.000,  571,  21.112
12:40:34:446, 2864985285450,    1.512,   13.000, 3400,  12.842,  18.992,   5.276,   9.665,  14.028,   3.897, 56,  0,   0.000,   0.000,   0.000,   0.039,   0.161,   0.045,  30.000,  60.000, 105.000,  60.000, 100.000,   39,  44.904
12:40:34:552, 2865282156032,    1.618,   16.000, 3700,  12.554,  20.322,   5.645,   9.242,  15.007,   4.169, 57,  0,   0.000,   0.000,   0.000,   0.126,   0.174,   0.048,  30.000,  60.000, 105.000,  60.000, 100.000,   39,  65.976
12:40:34:630, 2865501316943,    1.696,   14.000, 3300,  12.542,  21.302,   5.917,   9.690,  15.765,   4.379, 56,  0,   0.000,   0.000,   0.000,   0.237,   0.193,   0.054,  30.000,  60.000, 105.000,  60.000, 100.000,  111,  76.125
