System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
11:08:31:399, 66770291921885,    0.028,   30.000, 3900,  14.345,   0.400,   0.111,  10.870,   0.303,   0.084, 55,  0,   0.000,   0.000,   0.000,   0.214,   0.006,   0.002,  30.000,  60.000, 105.000,  60.000, 100.000,   28,  87.675
11:08:31:431, 66770379668123,    0.059,   31.000, 3400,  23.775,   1.145,   0.318,  19.499,   0.914,   0.254, 55,  0,   0.000,   0.000,   0.000,   0.023,   0.007,   0.002,  30.000,  60.000, 105.000,  60.000, 100.000,  374,  92.575
11:08:31:541, 66770687990792,    0.169,   50.000, 3600,  25.898,   3.993,   1.109,  21.450,   3.273,   0.909, 54,  0,   0.000,   0.000,   0.000,   0.039,   0.011,   0.003,  30.000,  60.000, 105.000,  60.000, 100.000,    9,  87.663
11:08:31:619, 66770908341196,    0.248,   55.000, 3600,  18.026,   5.410,   1.503,  14.108,   4.382,   1.217, 54,  0,   0.000,   0.000,   0.000,   0.036,   0.014,   0.004,  30.000,  60.000, 105.000,  60.000, 100.000,   12,  88.417
11:08:31:650, 66770995665295,    0.279,   25.000, 3800,  29.946,   6.343,   1.762,  25.675,   5.182,   1.439, 56,  0,   0.000,   0.000,   0.000,   0.137,   0.018,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  111,  73.494
11:08:31:729, 66771217310612,    0.358,   36.000, 1600,  10.759,   7.194,   1.998,   7.503,   5.775,   1.604, 54,  0,   0.000,   0.000,   0.000,   0.042,   0.021,   0.006,  30.000,  60.000, 105.000,  60.000, 100.000,   45,  83.927
11:08:31:815, 66771457498473,    0.444,   30.000, 1500,  14.269,   8.416,   2.338,  10.205,   6.650,   1.847, 52,  0,   0.000,   0.000,   0.000,   0.313,   0.048,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,  142,  54.787
11:08:31:909, 66771722039093,    0.538,   18.000, 1700,  10.479,   9.405,   2.613,   7.179,   7.327,   2.035, 49,  0,   0.000,   0.000,   0.000,   0.041,   0.052,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,   39,  83.604
11:08:31:973, 66771900506847,    0.602,   13.000, 2600,   9.053,   9.982,   2.773,   5.708,   7.690,   2.136, 51,  0,   0.000,   0.000,   0.000,   0.220,   0.066,   0.018,  30.000,  60.000, 105.000,  60.000, 100.000,  206,  64.479
11:08:32:067, 66772164886060,    0.696,   13.000, 3500,  12.440,  11.155,   3.099,   9.256,   8.563,   2.379, 50,  0,   0.000,   0.000,   0.000,   0.038,   0.070,   0.019,  30.000,  60.000, 105.000,  60.000, 100.000,   99,  38.289
11:08:32:146, 66772384183685,    0.774,   13.000, 2600,  10.255,  11.957,   3.321,   7.565,   9.155,   2.543, 50,  0,   0.000,   0.000,   0.000,   0.041,   0.073,   0.020,  30.000,  60.000, 105.000,  60.000, 100.000,   31,  44.264
11:08:32:209, 66772560945471,    0.837,   15.000, 3600,  15.021,  12.904,   3.585,  11.826,   9.901,   2.750, 51,  0,   0.000,   0.000,   0.000,   0.058,   0.077,   0.021,  30.000,  60.000, 105.000,  60.000, 100.000,   37,  37.371
11:08:32:282, 66772765614953,    0.910,   19.000, 1600,  13.537,  13.893,   3.859,   9.525,  10.596,   2.943, 55,  0,   0.000,   0.000,   0.000,   0.177,   0.089,   0.025,  30.000,  60.000, 105.000,  60.000, 100.000,   26,  67.950
11:08:32:344, 66772940979188,    0.973,   14.000, 3000,  12.159,  14.653,   4.070,   8.209,  11.110,   3.086, 56,  0,   0.000,   0.000,   0.000,   0.140,   0.098,   0.027,  30.000,  60.000, 105.000,  60.000, 100.000,   19,  88.585
11:08:32:392, 66773074222011,    1.020,   13.000, 3500,   7.856,  15.027,   4.174,   4.867,  11.341,   3.150, 50,  0,   0.000,   0.000,   0.000,   0.085,   0.102,   0.028,  30.000,  60.000, 105.000,  60.000, 100.000,   18,  86.526
11:08:32:470, 66773294463466,    1.099,   14.000, 3500,  15.340,  16.232,   4.509,  12.113,  12.293,   3.415, 54,  0,   0.000,   0.000,   0.000,   0.039,   0.105,   0.029,  30.000,  60.000, 105.000,  60.000, 100.000,   54,  84.244
11:08:32:565, 66773559321797,    1.194,   16.000, 3400,  10.734,  17.246,   4.791,   6.943,  12.949,   3.597, 56,  0,   0.000,   0.000,   0.000,   0.103,   0.115,   0.032,  30.000,  60.000, 105.000,  60.000, 100.000,  573,  22.344
11:08:32:659, 66773823893540,    1.288,   13.000, 3600,  14.476,  18.612,   5.170,  11.239,  14.010,   3.892, 56,  0,   0.000,   0.000,   0.000,   0.063,   0.121,   0.034,  30.000,  60.000, 105.000,  60.000, 100.000,   17,  67.149
11:08:32:753, 66774087037428,    1.382,   21.000, 3600,  10.884,  19.634,   5.454,   8.257,  14.785,   4.107, 49,  0,   0.000,   0.000,   0.000,   0.021,   0.123,   0.034,  30.000,  60.000, 105.000,  60.000, 100.000,   11,  86.987
11:08:32:830, 66774302620891,    1.459,   13.000, 3000,  16.977,  20.940,   5.817,  13.279,  15.806,   4.391, 58,  0,   0.000,   0.000,   0.000,   0.294,   0.146,   0.040,  30.000,  60.000, 105.000,  60.000, 100.000,  151,  70.748
11:08:32:940, 66774611019673,    1.569,   15.000, 3500,  11.749,  22.232,   6.176,   8.540,  16.746,   4.652, 53,  0,   0.000,   0.000,   0.000,   0.011,   0.147,   0.041,  30.000,  60.000, 105.000,  60.000, 100.000,   10,  87.165
11:08:32:988, 66774744064267,    1.616,   16.000, 4000,  14.556,  22.923,   6.368,  10.988,  17.267,   4.796, 56,  0,   0.000,   0.000,   0.000,   0.306,   0.161,   0.045,  30.000,  60.000, 105.000,  60.000, 100.000,  163,  62.519
11:08:33:019, 66774831575557,    1.647,   12.000, 4000,  17.674,  23.475,   6.521,  14.918,  17.733,   4.926, 58,  0,   0.000,   0.000,   0.000,   0.106,   0.165,   0.046,  30.000,  60.000, 105.000,  60.000, 100.000,  580,  21.490
11:08:33:113, 66775095285986,    1.741,   13.000, 3000,  10.854,  24.496,   6.804,   7.780,  18.465,   5.129, 50,  0,   0.000,   0.000,   0.000,   0.038,   0.168,   0.047,  30.000,  60.000, 105.000,  60.000, 100.000,   94,  45.840
