System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:41:09:899, 43330601163631,    0.011,   26.000, 2100,   3.907,   0.041,   0.011,   1.553,   0.016,   0.005, 46,  0,   0.000,   0.000,   0.000,   0.290,   0.003,   0.001,  30.000,  60.000, 105.000,  60.000, 100.000,  572,  24.101
16:41:09:915, 43330645189663,    0.026,   40.000, 1800,   8.744,   0.178,   0.050,   5.200,   0.098,   0.027, 46,  0,   0.000,   0.000,   0.000,   0.187,   0.006,   0.002,  30.000,  60.000, 105.000,  60.000, 100.000,  156,  60.949
16:41:09:931, 43330688996183,    0.042,   24.000, 2900,   7.468,   0.295,   0.082,   2.273,   0.134,   0.037, 47,  0,   0.000,   0.000,   0.000,   0.508,   0.014,   0.004,  30.000,  60.000, 105.000,  60.000, 100.000,  587,  22.599
16:41:09:946, 43330732592847,    0.057,   26.000, 4000,  16.679,   0.555,   0.154,  13.406,   0.342,   0.095, 48,  0,   0.000,   0.000,   0.000,   0.133,   0.016,   0.004,  30.000,  60.000, 105.000,  60.000, 100.000,  221,  42.941
16:41:09:975, 43330814618865,    0.087,   21.000, 3800,  16.628,   1.041,   0.289,  12.745,   0.715,   0.199, 49,  0,   0.000,   0.000,   0.000,   0.334,   0.026,   0.007,  30.000,  60.000, 105.000,  60.000, 100.000,  201,  48.185
16:41:09:992, 43330859478058,    0.103,   16.000, 4000,  18.872,   1.343,   0.373,  15.126,   0.957,   0.266, 51,  0,   0.000,   0.000,   0.000,   0.587,   0.035,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,  586,  25.182
16:41:10:007, 43330903478342,    0.118,   16.000, 4000,  25.403,   1.742,   0.484,  22.172,   1.305,   0.363, 51,  0,   0.000,   0.000,   0.000,   0.117,   0.037,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,  216,  43.577
16:41:10:023, 43330947150843,    0.134,   20.000, 4000,  16.356,   1.997,   0.555,  12.740,   1.504,   0.418, 53,  0,   0.000,   0.000,   0.000,   0.274,   0.041,   0.011,  30.000,  60.000, 105.000,  60.000, 100.000,  187,  44.487
16:41:10:038, 43330991057991,    0.150,   18.000, 4000,   9.605,   2.147,   0.596,   6.850,   1.611,   0.447, 48,  0,   0.000,   0.000,   0.000,   0.140,   0.043,   0.012,  30.000,  60.000, 105.000,  60.000, 100.000,  187,  41.499
16:41:10:054, 43331034932182,    0.165,   18.000, 4000,  17.439,   2.420,   0.672,  13.469,   1.822,   0.506, 50,  0,   0.000,   0.000,   0.000,   0.203,   0.047,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,  188,  41.574
16:41:10:164, 43331343733488,    0.275,   14.000, 3600,  15.561,   4.134,   1.148,  12.627,   3.213,   0.892, 55,  0,   0.000,   0.000,   0.000,   0.032,   0.050,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,   30,  81.639
16:41:10:274, 43331652332937,    0.386,   14.000, 2500,   9.825,   5.216,   1.449,   7.364,   4.023,   1.118, 49,  0,   0.000,   0.000,   0.000,   0.057,   0.056,   0.016,  30.000,  60.000, 105.000,  60.000, 100.000,  573,  22.116
