System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:27:33:849, 41043039322958,    0.021,   28.000, 3800,  22.684,   0.480,   0.133,  18.493,   0.391,   0.109, 49,  0,   0.000,   0.000,   0.000,   0.075,   0.002,   0.000,  30.000,  60.000, 105.000,  60.000, 100.000,   52,  88.748
16:27:33:880, 41043127012819,    0.052,   21.000, 4000,  13.514,   0.903,   0.251,   9.756,   0.697,   0.193, 53,  0,   0.000,   0.000,   0.000,   0.488,   0.017,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  381,  46.129
16:27:33:896, 41043171948977,    0.068,   22.000, 4000,   9.012,   1.047,   0.291,   6.016,   0.793,   0.220, 53,  0,   0.000,   0.000,   0.000,   0.175,   0.020,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  216,  36.616
16:27:33:912, 41043216139226,    0.084,   17.000, 4100,  19.084,   1.348,   0.374,  14.434,   1.021,   0.283, 54,  0,   0.000,   0.000,   0.000,   0.565,   0.029,   0.008,  30.000,  60.000, 105.000,  60.000, 100.000,  235,  51.840
16:27:33:927, 41043259838961,    0.100,   16.000, 4000,  11.425,   1.526,   0.424,   8.700,   1.156,   0.321, 54,  0,   0.000,   0.000,   0.000,   0.204,   0.032,   0.009,  30.000,  60.000, 105.000,  60.000, 100.000,  123,  49.886
16:27:33:943, 41043303457024,    0.115,   17.000, 4000,  13.768,   1.740,   0.483,  10.520,   1.320,   0.367, 50,  0,   0.000,   0.000,   0.000,   0.518,   0.040,   0.011,  30.000,  60.000, 105.000,  60.000, 100.000,  578,  23.698
16:27:33:959, 41043347203508,    0.131,   17.000, 3400,  13.376,   1.949,   0.541,  10.521,   1.484,   0.412, 54,  0,   0.000,   0.000,   0.000,   0.219,   0.043,   0.012,  30.000,  60.000, 105.000,  60.000, 100.000,  189,  43.135
16:27:33:974, 41043391401023,    0.147,   18.000, 3700,  17.501,   2.225,   0.618,  13.967,   1.704,   0.473, 55,  0,   0.000,   0.000,   0.000,   0.186,   0.046,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,  111,  58.128
16:27:34:101, 41043745182119,    0.273,   24.000, 3400,  14.623,   4.071,   1.131,  11.215,   3.120,   0.867, 57,  0,   0.000,   0.000,   0.000,   0.018,   0.048,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,   25,  86.177
16:27:34:179, 41043964479606,    0.351,   13.000, 3600,  14.579,   5.211,   1.448,  11.046,   3.984,   1.107, 55,  0,   0.000,   0.000,   0.000,   0.019,   0.050,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,   11,  87.243
