System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:50:24:260, 24701474253149,    0.021,   37.000, 1600,  34.852,   0.730,   0.203,  30.936,   0.648,   0.180, 54,  0,   0.000,   0.000,   0.000,   0.111,   0.002,   0.001,  30.000,  60.000, 105.000,  60.000, 100.000,   65,  85.996
14:50:24:307, 24701605760402,    0.068,   66.000, 3100,  13.784,   1.377,   0.382,  10.299,   1.131,   0.314, 52,  0,   0.000,   0.000,   0.000,   0.164,   0.010,   0.003,  30.000,  60.000, 105.000,  60.000, 100.000,  373,  19.077
14:50:24:322, 24701649425573,    0.083,   30.000, 3500,  29.568,   1.837,   0.510,  25.524,   1.529,   0.425, 50,  0,   0.000,   0.000,   0.000,   0.180,   0.013,   0.004,  30.000,  60.000, 105.000,  60.000, 100.000,   99,  45.136
14:50:24:354, 24701738486749,    0.115,   31.000, 1700,  12.627,   2.239,   0.622,   9.317,   1.825,   0.507, 49,  0,   0.000,   0.000,   0.000,   0.115,   0.016,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  185,  40.086
14:50:24:401, 24701869847114,    0.162,   33.000, 1500,   9.249,   2.672,   0.742,   6.703,   2.139,   0.594, 51,  0,   0.000,   0.000,   0.000,   0.049,   0.019,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,   40,  51.840
14:50:24:433, 24701958710777,    0.194,   16.000, 3400,  11.119,   3.024,   0.840,   8.156,   2.397,   0.666, 50,  0,   0.000,   0.000,   0.000,   0.092,   0.022,   0.006,  30.000,  60.000, 105.000,  60.000, 100.000,  577,  24.950
14:50:24:974, 24703475591373,    0.735,   33.000, 4100,  13.683,  10.429,   2.897,  10.383,   8.016,   2.227, 57,  0,   0.000,   0.000,   0.000,   0.034,   0.040,   0.011,  30.000,  60.000, 105.000,  60.000, 100.000,    8,  79.464
14:50:25:053, 24703696288075,    0.814,   38.000, 3700,  18.685,  11.900,   3.306,  15.372,   9.226,   2.563, 59,  0,   0.000,   0.000,   0.000,   0.107,   0.049,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,   12,  81.166
14:50:25:114, 24703868599236,    0.875,   19.000, 2900,  17.634,  12.984,   3.607,  14.241,  10.101,   2.806, 59,  0,   0.000,   0.000,   0.000,   0.107,   0.055,   0.015,  30.000,  60.000, 105.000,  60.000, 100.000,   22,  89.918
14:50:25:177, 24704045539648,    0.938,   15.000, 2500,  10.668,  13.657,   3.794,   7.318,  10.563,   2.934, 49,  0,   0.000,   0.000,   0.000,   0.257,   0.071,   0.020,  30.000,  60.000, 105.000,  60.000, 100.000,   69,  82.669
