System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:45:31:425, 33972154610117,    0.030,   29.000, 1700,   9.200,   0.275,   0.076,   5.700,   0.170,   0.047, 49,  0,   0.000,   0.000,   0.000,   0.168,   0.005,   0.001,  30.000,  60.000, 105.000,  60.000, 100.000,  573,  22.484
15:45:31:457, 33972243425670,    0.062,   22.000, 4000,   9.181,   0.566,   0.157,   5.382,   0.341,   0.095, 50,  0,   0.000,   0.000,   0.000,   0.528,   0.022,   0.006,  30.000,  60.000, 105.000,  60.000, 100.000,  209,  37.860
15:45:31:489, 33972332752547,    0.093,   15.000, 4000,  14.789,   1.037,   0.288,  11.293,   0.701,   0.195, 57,  0,   0.000,   0.000,   0.000,   0.084,   0.024,   0.007,  30.000,  60.000, 105.000,  60.000, 100.000,  218,  34.267
15:45:31:536, 33972465583212,    0.141,   12.000, 3800,  11.437,   1.579,   0.439,   8.638,   1.110,   0.308, 50,  0,   0.000,   0.000,   0.000,   0.064,   0.027,   0.008,  30.000,  60.000, 105.000,  60.000, 100.000,   92,  47.413
15:45:31:630, 33972729962632,    0.235,   26.000, 1500,  11.692,   2.681,   0.745,   8.422,   1.904,   0.529, 52,  0,   0.000,   0.000,   0.000,   0.040,   0.031,   0.009,  30.000,  60.000, 105.000,  60.000, 100.000,   22,  60.306
15:45:31:709, 33972950544062,    0.314,   40.000, 3800,  17.224,   4.037,   1.121,  13.848,   2.994,   0.832, 57,  0,   0.000,   0.000,   0.000,   0.056,   0.036,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,   39,  79.027
15:45:31:756, 33973083006201,    0.361,   77.000, 3500,  22.552,   5.102,   1.417,  19.031,   3.893,   1.081, 58,  0,   0.000,   0.000,   0.000,   0.013,   0.036,   0.010,  30.000,  60.000, 105.000,  60.000, 100.000,   24,  87.305
15:45:31:789, 33973173454062,    0.393,   40.000, 2900,  20.579,   5.766,   1.602,  16.257,   4.418,   1.227, 57,  0,   0.000,   0.000,   0.000,   0.409,   0.049,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,  230,  61.865
15:45:31:851, 33973348880149,    0.456,   22.000, 3700,  12.406,   6.543,   1.817,   8.844,   4.971,   1.381, 58,  0,   0.000,   0.000,   0.000,   0.156,   0.059,   0.016,  30.000,  60.000, 105.000,  60.000, 100.000,  585,  24.528
15:45:31:899, 33973481753049,    0.503,   21.000, 3900,  28.475,   7.893,   2.192,  25.171,   6.164,   1.712, 59,  0,   0.000,   0.000,   0.000,   0.093,   0.064,   0.018,  30.000,  60.000, 105.000,  60.000, 100.000,   30,  62.721
