System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:52:18:551, 35113414235370,    0.026,   41.000, 1400,  11.376,   0.296,   0.082,   7.520,   0.196,   0.054, 45,  0,   0.000,   0.000,   0.000,   0.178,   0.005,   0.001,  30.000,  60.000, 105.000,  60.000, 100.000,  135,  73.509
15:52:18:583, 35113504356003,    0.058,   32.000, 3700,  11.723,   0.673,   0.187,   7.985,   0.453,   0.126, 46,  0,   0.000,   0.000,   0.000,   0.372,   0.017,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  371,  45.659
15:52:18:599, 35113548278006,    0.074,   21.000, 4000,  18.234,   0.959,   0.266,  14.623,   0.682,   0.189, 50,  0,   0.000,   0.000,   0.000,   0.148,   0.019,   0.005,  30.000,  60.000, 105.000,  60.000, 100.000,  218,  40.802
15:52:18:630, 35113636079387,    0.105,   17.000, 4000,  14.262,   1.406,   0.390,  11.587,   1.045,   0.290, 53,  0,   0.000,   0.000,   0.000,   0.183,   0.025,   0.007,  30.000,  60.000, 105.000,  60.000, 100.000,  188,  40.656
15:52:18:756, 35113988310148,    0.231,   16.000, 2600,  16.711,   3.505,   0.974,  13.273,   2.712,   0.753, 54,  0,   0.000,   0.000,   0.000,   0.024,   0.028,   0.008,  30.000,  60.000, 105.000,  60.000, 100.000,   20,  80.303
15:52:18:850, 35114253048965,    0.325,   14.000, 2900,  13.314,   4.763,   1.323,  10.302,   3.685,   1.024, 51,  0,   0.000,   0.000,   0.000,   0.019,   0.030,   0.008,  30.000,  60.000, 105.000,  60.000, 100.000,    9,  85.606
15:52:18:913, 35114429991060,    0.388,   18.000, 2400,  11.981,   5.519,   1.533,   8.730,   4.236,   1.177, 51,  0,   0.000,   0.000,   0.000,   0.060,   0.033,   0.009,  30.000,  60.000, 105.000,  60.000, 100.000,   64,  76.412
15:52:18:990, 35114643600786,    0.465,   14.000, 4000,   9.600,   6.250,   1.736,   6.473,   4.730,   1.314, 51,  0,   0.000,   0.000,   0.000,   0.159,   0.045,   0.013,  30.000,  60.000, 105.000,  60.000, 100.000,   22,  91.175
15:52:19:036, 35114774991164,    0.511,   15.000, 3100,  11.239,   6.777,   1.883,   8.219,   5.115,   1.421, 48,  0,   0.000,   0.000,   0.000,   0.078,   0.049,   0.014,  30.000,  60.000, 105.000,  60.000, 100.000,  574,  21.187
15:52:19:131, 35115039169150,    0.606,   21.000, 2700,  14.529,   8.147,   2.263,  11.033,   6.155,   1.710, 50,  0,   0.000,   0.000,   0.000,   0.145,   0.063,   0.017,  30.000,  60.000, 105.000,  60.000, 100.000,   90,  37.451
15:52:19:194, 35115216348092,    0.669,   13.000, 1600,  11.049,   8.845,   2.457,   7.760,   6.645,   1.846, 47,  0,   0.000,   0.000,   0.000,   0.041,   0.065,   0.018,  30.000,  60.000, 105.000,  60.000, 100.000,   48,  39.125
15:52:19:304, 35115524711735,    0.779,   14.000, 2800,   9.811,   9.924,   2.757,   6.848,   7.398,   2.055, 48,  0,   0.000,   0.000,   0.000,   0.026,   0.068,   0.019,  30.000,  60.000, 105.000,  60.000, 100.000,   20,  65.970
15:52:19:471, 35115992961966,    0.946,   16.000, 3000,  11.687,  11.876,   3.299,   8.875,   8.881,   2.467, 48,  0,   0.000,   0.000,   0.000,   0.058,   0.078,   0.022,  30.000,  60.000, 105.000,  60.000, 100.000,    9,  91.159
15:52:19:549, 35116212543214,    1.024,   14.000, 4000,   8.832,  12.568,   3.491,   5.649,   9.323,   2.590, 55,  0,   0.000,   0.000,   0.000,   0.017,   0.079,   0.022,  30.000,  60.000, 105.000,  60.000, 100.000,   11,  87.502
15:52:19:597, 35116346029071,    1.072,   19.000, 4000,  13.974,  13.234,   3.676,   9.887,   9.794,   2.721, 54,  0,   0.000,   0.000,   0.000,   0.320,   0.094,   0.026,  30.000,  60.000, 105.000,  60.000, 100.000,  207,  63.299
15:52:19:644, 35116477971843,    1.119,   17.000, 3300,  18.616,  14.110,   3.919,  15.395,  10.519,   2.922, 52,  0,   0.000,   0.000,   0.000,   0.075,   0.098,   0.027,  30.000,  60.000, 105.000,  60.000, 100.000,   56,  73.818
15:52:19:738, 35116742939723,    1.213,   15.000, 3400,  13.497,  15.386,   4.274,  10.136,  11.477,   3.188, 54,  0,   0.000,   0.000,   0.000,   0.000,   0.098,   0.027,  30.000,  60.000, 105.000,  60.000, 100.000,    9,  87.145
15:52:19:833, 35117007953439,    1.308,   13.000, 1600,  11.305,  16.454,   4.571,   8.357,  12.267,   3.408, 47,  0,   0.000,   0.000,   0.000,   0.087,   0.106,   0.029,  30.000,  60.000, 105.000,  60.000, 100.000,   45,  81.581
